State,County,Make,Model,Longitude,Latitude
WA,King,SUBARU,SOLTERRA,-122.29179,47.43473
WA,Pierce,JEEP,GRAND CHEROKEE,-122.6066806,47.2254086
WA,Snohomish,GENESIS,GV60,-122.112265,48.0047
WA,Pierce,TESLA,MODEL 3,-122.029685,47.161465
WA,Snohomish,NISSAN,ARIYA,-122.240535,47.91139
WA,Snohomish,TESLA,MODEL Y,-122.299965,47.94171
WA,Snohomish,TESLA,MODEL 3,-122.1713847,48.10433
WA,King,TESLA,MODEL Y,-122.147385,47.599975
WA,Thurston,CHRYSLER,PACIFICA,-122.89692,47.043535
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,Snohomish,VOLVO,XC40,-122.2247757,47.9156409
WA,King,KIA,SPORTAGE,-122.20264,47.6785
WA,Mason,TESLA,MODEL Y,-123.105305,47.211085
WA,Pierce,RIVIAN,R1S,-122.183805,47.18062
WA,Whatcom,BMW,X5,-122.74499,48.99505
WA,Snohomish,TESLA,MODEL Y,-122.17673,48.05542
WA,King,TESLA,MODEL 3,-122.0370611,47.6887161
WA,Thurston,TESLA,MODEL Y,-122.7474291,47.0821119
WA,Cowlitz,HYUNDAI,IONIQ 5,-122.90724,46.14458
WA,Snohomish,TESLA,MODEL Y,-122.151665,47.75855
WA,Benton,TESLA,MODEL Y,-119.14533,46.187395
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,VOLVO,XC40,-122.2377542,47.582905
WA,Thurston,TESLA,MODEL 3,-122.9131017,47.0135926
WA,Spokane,TESLA,MODEL Y,-117.1407,47.673675
WA,King,CHEVROLET,BOLT EV,-122.111625,47.36078
WA,King,POLESTAR,PS2,-122.0313266,47.6285782
WA,Clark,TESLA,MODEL Y,-122.5146473,45.67862
WA,King,KIA,EV6,-122.319115,47.66132
WA,Pierce,KIA,SPORTAGE,-122.537565,47.231645
WA,Snohomish,TESLA,MODEL Y,-121.972215,47.85674
WA,King,HYUNDAI,IONIQ 5,-122.180505,47.500055
WA,Whatcom,TESLA,MODEL Y,-122.45493,48.76809
WA,King,TESLA,MODEL Y,-122.34848,47.632405
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,Snohomish,TESLA,MODEL 3,-122.15134,47.8851158
WA,San Juan,TESLA,MODEL Y,-123.0219704,48.5316467
WA,Whatcom,TESLA,MODEL Y,-122.6888403,48.7199947
WA,King,TESLA,MODEL Y,-122.180505,47.500055
WA,King,HYUNDAI,IONIQ 5,-121.7814012,47.4935316
WA,King,VOLKSWAGEN,ID.4,-122.1298876,47.4451257
WA,King,HYUNDAI,IONIQ 5,-122.30823,47.581975
WA,King,TESLA,MODEL 3,-122.28339,47.549285
WA,Pierce,TESLA,MODEL Y,-122.547645,47.176685
WA,King,TESLA,MODEL Y,-122.286465,47.476
WA,King,RIVIAN,R1S,-122.16937,47.571015
WA,King,TESLA,MODEL Y,-122.147385,47.599975
WA,King,TESLA,MODEL 3,-122.2849393,47.3384055
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,King,TESLA,MODEL 3,-122.33589,47.61099
WA,Pierce,CADILLAC,LYRIQ,-122.299155,47.19178
WA,Snohomish,MERCEDES-BENZ,EQE-CLASS SUV,-122.2551991,47.8650827
WA,Chelan,HYUNDAI,IONIQ 5,-120.6619153,47.5970083
WA,King,TESLA,MODEL Y,-122.2012521,47.3931814
WA,King,TESLA,MODEL Y,-122.03646,47.534065
WA,King,VOLVO,XC40,-122.15734,47.487175
WA,Snohomish,VOLKSWAGEN,ID.4,-122.112265,48.0047
WA,King,TESLA,MODEL 3,-122.30823,47.581975
WA,San Juan,TESLA,MODEL Y,-122.791154,48.6391921
WA,Spokane,TESLA,MODEL Y,-117.425265,47.635365
WA,King,TESLA,MODEL Y,-122.20578,47.762405
WA,Whatcom,VOLVO,V60,-122.6011039,48.85324
WA,King,TESLA,MODEL Y,-122.111625,47.36078
WA,Thurston,TESLA,MODEL 3,-122.89692,47.043535
WA,King,FORD,MUSTANG MACH-E,-121.9105947,47.6483005
WA,King,VOLVO,XC60,-122.12302,47.67668
WA,Snohomish,TESLA,MODEL 3,-122.297265,47.84182
WA,King,KIA,EV6,-122.03646,47.534065
WA,Thurston,BMW,X5,-122.8874781,47.0519573
WA,San Juan,VOLVO,XC60,-122.9947196,48.6236846
WA,King,KIA,EV6,-122.12302,47.67668
WA,Pierce,KIA,SPORTAGE,-122.4096963,47.2174975
WA,Spokane,HYUNDAI,IONIQ 5,-117.34985,48.017715
WA,Clark,JEEP,GRAND CHEROKEE,-122.53218,45.77945
WA,Snohomish,TESLA,MODEL Y,-122.30842,47.78416
WA,King,TESLA,MODEL Y,-122.00498,47.31187
WA,King,TESLA,MODEL 3,-122.147385,47.599975
WA,King,TESLA,MODEL Y,-122.296385,47.71558
WA,King,CHEVROLET,BOLT EV,-121.8947186,47.56345
WA,San Juan,RIVIAN,R1T,-123.0219704,48.5316467
WA,Clark,KIA,NIRO,-122.53218,45.77945
WA,Pierce,VOLKSWAGEN,ID.4,-122.45153,47.251135
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,-122.1298876,47.4451257
WA,King,TESLA,MODEL 3,-121.999595,47.547635
WA,Pierce,BMW,I4,-122.2987976,47.13795
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,Snohomish,POLESTAR,PS2,-122.1876761,47.820517
WA,Snohomish,TESLA,MODEL Y,-122.15134,47.8851158
WA,King,TESLA,MODEL 3,-122.363815,47.63046
WA,King,VOLVO,XC40,-122.30823,47.581975
WA,Snohomish,RIVIAN,R1S,-122.151665,47.75855
WA,Snohomish,TESLA,MODEL Y,-122.179458,47.802589
WA,King,TESLA,MODEL X,-122.12302,47.67668
WA,Clark,TESLA,MODEL Y,-122.405565,45.59009
WA,Island,HYUNDAI,IONIQ 5,-122.359364,47.9796552
WA,King,TESLA,MODEL Y,-122.34301,47.659185
WA,Pierce,HYUNDAI,IONIQ 5,-122.2953401,47.0763961
WA,Thurston,TESLA,MODEL Y,-122.8874781,47.0519573
WA,King,TESLA,MODEL 3,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,San Juan,TESLA,MODEL Y,-122.615305,48.501275
WA,King,KIA,SORENTO,-122.46049,47.44873
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,JEEP,WRANGLER,-121.8740496,47.5345546
WA,Stevens,HYUNDAI,SANTA FE,-118.056575,48.604475
WA,Grays Harbor,FORD,F-150,-123.7758,46.952755
WA,Snohomish,TESLA,MODEL Y,-122.091505,47.915555
WA,King,HYUNDAI,IONIQ 5,-122.382425,47.77279
WA,Kitsap,TESLA,MODEL Y,-122.639265,47.5373
WA,Thurston,CHEVROLET,BOLT EUV,-122.92145,47.045935
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,Kitsap,TESLA,MODEL Y,-122.65223,47.57192
WA,King,TESLA,MODEL Y,-122.20264,47.6785
WA,Thurston,VOLKSWAGEN,ID.4,-122.6898776,46.8908492
WA,Clark,TESLA,MODEL 3,-122.641835,45.638545
WA,King,TESLA,MODEL 3,-122.3175,47.7578146
WA,King,HYUNDAI,IONIQ 5,-122.2504747,47.7617128
WA,Clark,TESLA,MODEL 3,-122.4853873,45.6083347
WA,King,TESLA,MODEL Y,-122.30823,47.581975
WA,King,TESLA,MODEL Y,-122.34848,47.632405
